Rank,Name,Frequency,Year
85,Taylor,86,2010
86,Angelina,83,2010
87,Natalie,83,2010
88,Lauren,82,2010
89,Violet,82,2010
90,Mackenzie,81,2010
91,Charli,80,2010
92,Skye,80,2010
93,Ashley,78,2010
94,Lillian,78,2010
95,Lola,78,2010
96,Leah,76,2010
97,Abby,75,2010
98,Alana,75,2010
99,Madeleine,75,2010
100,Aaliyah,74,2010
1,Isabella,616,2009
2,Chloe,601,2009
3,Charlotte,570,2009
4,Olivia,563,2009
5,Mia,536,2009
6,Emily,509,2009
7,Sienna,478,2009
8,Sophie,478,2009
9,Ruby,464,2009
10,Amelia,461,2009
11,Ella,459,2009
12,Ava,447,2009
13,Lily,432,2009
14,Grace,406,2009
15,Jessica,344,2009
16,Matilda,331,2009
17,Zoe,312,2009
18,Hannah,297,2009
19,Emma,269,2009
20,Sarah,265,2009
21,Jasmine,249,2009
22,Georgia,248,2009
23,Lucy,247,2009
24,Zara,225,2009
25,Sophia,221,2009
26,Chelsea,220,2009
27,Isabelle,219,2009
28,Madison,194,2009
29,Abigail,188,2009
30,Holly,187,2009
31,Eva,182,2009
32,Lara,181,2009
33,Maddison,178,2009
34,Isla,171,2009
35,Lilly,171,2009
36,Tahlia,168,2009
37,Hayley,165,2009
38,Scarlett,157,2009
39,Summer,152,2009
40,Elizabeth,150,2009
41,Evie,150,2009
42,Alyssa,149,2009
43,Annabelle,142,2009
44,Bella,139,2009
45,Layla,138,2009
46,Molly,138,2009
47,Samantha,136,2009
48,Charli,135,2009
49,Caitlin,132,2009
50,Claire,130,2009
51,Jade,130,2009
52,Paige,130,2009
53,Maya,128,2009
54,Mikayla,127,2009
55,Ivy,116,2009
56,Anna,114,2009
57,Gabriella,113,2009
58,Alexis,112,2009
59,Imogen,112,2009
60,Sofia,111,2009
61,Kayla,110,2009
62,Phoebe,108,2009
63,Stella,108,2009
64,Keira,106,2009
65,Taylor,106,2009
66,Eliza,104,2009
67,Amber,103,2009
68,Amelie,103,2009
69,Madeline,100,2009
70,Alice,99,2009
71,Angelina,99,2009
72,Poppy,98,2009
73,Savannah,98,2009
74,Amy,97,2009
75,Isabel,97,2009
76,Alexandra,96,2009
77,Madeleine,96,2009
78,Natalie,96,2009
79,Addison,94,2009
80,Lillian,94,2009
81,Rose,94,2009
82,Kiara,91,2009
83,Ellie,90,2009
84,Stephanie,89,2009
85,Violet,89,2009
86,Audrey,88,2009
87,Skye,88,2009
88,Willow,87,2009
89,Talia,86,2009
90,Laura,85,2009
91,Gabrielle,83,2009
92,Katie,83,2009
93,Mariam,82,2009
94,Abby,81,2009
95,Lauren,81,2009
96,Abbey,80,2009
97,Alana,80,2009
98,Aaliyah,79,2009
99,Alicia,79,2009
100,Piper,78,2009
1,Chloe,634,2008
2,Mia,631,2008
3,Isabella,573,2008
4,Olivia,563,2008
5,Emily,562,2008
6,Charlotte,529,2008
7,Ella,507,2008
8,Sophie,483,2008
9,Ava,468,2008
10,Sienna,467,2008
11,Amelia,449,2008
12,Grace,427,2008
13,Lily,390,2008
14,Ruby,390,2008
15,Matilda,375,2008
16,Jessica,358,2008
17,Zoe,355,2008
18,Hannah,345,2008
19,Sarah,307,2008
20,Emma,297,2008
21,Jasmine,266,2008
22,Georgia,260,2008
23,Lucy,230,2008
24,Sophia,227,2008
25,Madison,225,2008
26,Chelsea,196,2008
27,Holly,196,2008
28,Lara,188,2008
29,Zara,183,2008
30,Isabelle,180,2008
31,Maddison,178,2008
32,Elizabeth,177,2008
33,Hayley,172,2008
34,Abigail,171,2008
35,Eva,170,2008
36,Lilly,152,2008
37,Alyssa,149,2008
38,Imogen,149,2008
39,Summer,149,2008
40,Jade,148,2008
41,Samantha,148,2008
42,Amy,147,2008
43,Mikayla,147,2008
44,Molly,145,2008
45,Scarlett,145,2008
46,Tahlia,144,2008
47,Paige,141,2008
48,Layla,137,2008
49,Evie,135,2008
50,Caitlin,131,2008
51,Maya,130,2008
52,Phoebe,128,2008
53,Angelina,126,2008
54,Claire,124,2008
55,Bella,122,2008
56,Isabel,121,2008
57,Keira,121,2008
58,Gabriella,119,2008
59,Lauren,118,2008
60,Stephanie,116,2008
61,Natalie,114,2008
62,Sofia,114,2008
63,Anna,111,2008
64,Mackenzie,111,2008
65,Madeleine,111,2008
66,Kayla,110,2008
67,Alexis,107,2008
68,Annabelle,107,2008
69,Abbey,106,2008
70,Savannah,106,2008
71,Alexandra,105,2008
72,Isla,104,2008
73,Amelie,103,2008
74,Laura,102,2008
75,Bianca,101,2008
76,Stella,101,2008
77,Amber,97,2008
78,Gemma,96,2008
79,Natasha,95,2008
80,Claudia,94,2008
81,Madeline,94,2008
82,Ashley,93,2008
83,Brooke,93,2008
84,Kate,93,2008
85,Audrey,92,2008
86,Kiara,92,2008
87,Brianna,91,2008
88,Eliza,91,2008
89,Ellie,88,2008
90,Abby,87,2008
91,Charli,85,2008
92,Katie,85,2008
93,Mariam,85,2008
94,Rebecca,84,2008
95,Rose,84,2008
96,Alice,82,2008
97,Alicia,82,2008
98,Alana,80,2008
99,Mary,79,2008
100,Addison,78,2008
1,Isabella,623,2007
2,Ella,587,2007
3,Emily,571,2007
4,Chloe,560,2007
5,Mia,526,2007
6,Olivia,526,2007
7,Charlotte,496,2007
8,Sophie,455,2007
9,Sienna,445,2007
10,Jessica,439,2007
11,Lily,425,2007
12,Ava,421,2007
13,Hannah,407,2007
14,Amelia,388,2007
15,Grace,370,2007
16,Sarah,345,2007
17,Zoe,327,2007
18,Ruby,321,2007
19,Emma,310,2007
20,Georgia,308,2007
21,Jasmine,267,2007
22,Lucy,246,2007
23,Madison,228,2007
24,Chelsea,223,2007
25,Sophia,219,2007
26,Matilda,218,2007
27,Hayley,203,2007
28,Holly,203,2007
29,Lara,199,2007
30,Isabelle,192,2007
31,Maddison,186,2007
32,Alyssa,178,2007
33,Zara,168,2007
34,Caitlin,163,2007
35,Jade,160,2007
36,Elizabeth,159,2007
37,Lilly,159,2007
38,Imogen,158,2007
39,Samantha,156,2007
40,Claire,154,2007
41,Eva,153,2007
42,Bella,152,2007
43,Abigail,146,2007
44,Tahlia,146,2007
45,Lauren,141,2007
46,Annabelle,140,2007
47,Keira,138,2007
48,Amy,137,2007
49,Scarlett,136,2007
50,Summer,135,2007
51,Natalie,133,2007
52,Angelina,132,2007
53,Abbey,129,2007
54,Maya,129,2007
55,Molly,129,2007
56,Phoebe,129,2007
57,Paige,127,2007
58,Kiara,126,2007
59,Anna,122,2007
60,Eliza,119,2007
61,Layla,115,2007
62,Sofia,115,2007
63,Mackenzie,114,2007
64,Kayla,113,2007
65,Kate,110,2007
66,Isabel,109,2007
67,Madeleine,109,2007
68,Savannah,109,2007
69,Mikayla,108,2007
70,Ellie,106,2007
71,Rachel,106,2007
72,Alexandra,103,2007
73,Bianca,103,2007
74,Amber,102,2007
75,Laura,102,2007
76,Gabrielle,100,2007
77,Ashley,98,2007
78,Erin,97,2007
79,Brianna,96,2007
80,Brooke,96,2007
81,Alice,95,2007
82,Rebecca,95,2007
83,Victoria,95,2007
84,Amelie,94,2007
85,Natasha,94,2007
86,Stephanie,93,2007
87,Alexis,92,2007
88,Evie,92,2007
89,Makayla,89,2007
90,Skye,89,2007
91,Katie,88,2007
92,Alana,87,2007
93,Lillian,87,2007
94,Sara,87,2007
95,Gabriella,85,2007
96,Madeline,84,2007
97,Gemma,82,2007
98,Caitlyn,81,2007
99,Tara,81,2007
100,Stella,80,2007
1,Chloe,619,2006
2,Charlotte,575,2006
3,Emily,564,2006
4,Ella,562,2006
5,Olivia,551,2006
6,Jessica,516,2006
7,Isabella,509,2006
8,Mia,487,2006
9,Sophie,442,2006
10,Sienna,390,2006
11,Lily,372,2006
12,Hannah,365,2006
13,Grace,364,2006
14,Amelia,363,2006
15,Georgia,343,2006
16,Sarah,342,2006
17,Ava,337,2006
18,Emma,311,2006
19,Zoe,305,2006
20,Jasmine,293,2006
21,Ruby,271,2006
22,Lucy,228,2006
23,Hayley,224,2006
24,Sophia,219,2006
25,Chelsea,209,2006
26,Madison,208,2006
27,Matilda,199,2006
28,Jade,198,2006
29,Caitlin,189,2006
30,Holly,182,2006
31,Maddison,181,2006
32,Lara,178,2006
33,Isabelle,175,2006
34,Alyssa,169,2006
35,Angelina,155,2006
36,Elizabeth,150,2006
37,Imogen,149,2006
38,Amy,143,2006
39,Kayla,143,2006
40,Alexandra,138,2006
41,Lauren,138,2006
42,Molly,137,2006
43,Phoebe,137,2006
44,Samantha,137,2006
45,Keira,136,2006
46,Tahlia,135,2006
47,Laura,133,2006
48,Paige,132,2006
49,Summer,132,2006
50,Lilly,130,2006
51,Natalie,130,2006
52,Bella,129,2006
53,Brooke,126,2006
54,Eva,126,2006
55,Ellie,125,2006
56,Mikayla,125,2006
57,Abbey,124,2006
58,Maya,124,2006
59,Annabelle,123,2006
60,Mackenzie,119,2006
61,Kate,118,2006
62,Abigail,116,2006
63,Kiara,116,2006
64,Claire,113,2006
65,Zara,113,2006
66,Ashley,112,2006
67,Stephanie,109,2006
68,Eliza,108,2006
69,Isabel,108,2006
70,Amber,107,2006
71,Scarlett,106,2006
72,Claudia,100,2006
73,Makayla,100,2006
74,Alana,99,2006
75,Brianna,99,2006
76,Jorja,99,2006
77,Bianca,98,2006
78,Erin,98,2006
79,Anna,97,2006
80,Madeleine,96,2006
81,Rachel,94,2006
82,Abby,93,2006
83,Katie,93,2006
84,Layla,92,2006
85,Ebony,91,2006
86,Kaitlyn,91,2006
87,Sofia,90,2006
88,Gabrielle,89,2006
89,Gemma,89,2006
90,Natasha,89,2006
91,Tara,89,2006
92,Charli,87,2006
93,Stella,86,2006
94,Alice,84,2006
95,Skye,84,2006
96,Gabriella,83,2006
97,Madeline,81,2006
98,Rebecca,81,2006
99,Charlize,80,2006
100,Tiana,79,2006
1,Emily,592,2005
2,Olivia,592,2005
3,Charlotte,590,2005
4,Chloe,560,2005
5,Ella,545,2005
6,Jessica,523,2005
7,Isabella,516,2005
8,Sophie,464,2005
9,Mia,398,2005
10,Grace,386,2005
11,Emma,374,2005
12,Sarah,374,2005
13,Hannah,346,2005
14,Sienna,346,2005
15,Lily,332,2005
16,Amelia,330,2005
17,Georgia,325,2005
18,Zoe,301,2005
19,Jasmine,293,2005
20,Ruby,290,2005
21,Hayley,277,2005
22,Ava,232,2005
23,Jade,231,2005
24,Caitlin,215,2005
25,Lucy,214,2005
26,Sophia,209,2005
27,Madison,205,2005
28,Holly,198,2005
29,Chelsea,197,2005
30,Maddison,194,2005
31,Lara,184,2005
32,Molly,172,2005
33,Samantha,171,2005
34,Alyssa,166,2005
35,Amy,166,2005
36,Paige,165,2005
37,Isabelle,162,2005
38,Alexandra,159,2005
39,Lauren,157,2005
40,Tahlia,155,2005
41,Elizabeth,153,2005
42,Abbey,152,2005
43,Bella,149,2005
44,Laura,148,2005
45,Ashley,139,2005
46,Kayla,137,2005
47,Natalie,136,2005
48,Imogen,135,2005
49,Kiara,128,2005
50,Phoebe,124,2005
51,Claudia,122,2005
52,Tara,122,2005
53,Matilda,120,2005
54,Angelina,119,2005
55,Bianca,119,2005
56,Ellie,117,2005
57,Mikayla,115,2005
58,Stephanie,115,2005
59,Abigail,114,2005
60,Natasha,113,2005
61,Anna,111,2005
62,Jorja,111,2005
63,Summer,111,2005
64,Lilly,110,2005
65,Mackenzie,110,2005
66,Zara,110,2005
67,Amber,107,2005
68,Brooke,107,2005
69,Kate,107,2005
70,Rebecca,103,2005
71,Abby,102,2005
72,Maya,102,2005
73,Skye,102,2005
74,Alicia,101,2005
75,Eliza,100,2005
76,Erin,100,2005
77,Taylor,100,2005
78,Eva,99,2005
79,Sofia,99,2005
80,Victoria,97,2005
81,Brianna,95,2005
82,Tayla,94,2005
83,Makayla,93,2005
84,Gabrielle,91,2005
85,Tiana,91,2005
86,Ebony,89,2005
87,Ashleigh,88,2005
88,Rachel,88,2005
89,Layla,87,2005
90,Scarlett,87,2005
91,Taylah,87,2005
92,Annabelle,85,2005
93,Monique,84,2005
94,Alice,83,2005
95,Madeline,83,2005
96,Alana,82,2005
97,Claire,82,2005
98,Gemma,82,2005
99,Mariam,82,2005
100,Talia,81,2005
1,Emily,622,2004
2,Olivia,531,2004
3,Chloe,527,2004
4,Jessica,523,2004
5,Sophie,504,2004
6,Charlotte,503,2004
7,Isabella,477,2004
8,Ella,464,2004
9,Emma,391,2004
10,Grace,384,2004
11,Sarah,375,2004
12,Mia,374,2004
13,Hannah,364,2004
14,Jasmine,333,2004
15,Georgia,332,2004
16,Lily,319,2004
17,Zoe,257,2004
18,Amelia,252,2004
19,Hayley,246,2004
20,Ruby,231,2004
21,Holly,217,2004
22,Madison,217,2004
23,Jade,216,2004
24,Maddison,216,2004
25,Alyssa,207,2004
26,Caitlin,205,2004
27,Lara,191,2004
28,Amy,189,2004
29,Paige,184,2004
30,Lucy,179,2004
31,Sophia,176,2004
32,Tahlia,174,2004
33,Samantha,172,2004
34,Chelsea,171,2004
35,Molly,162,2004
36,Lauren,161,2004
37,Elizabeth,153,2004
38,Abbey,150,2004
39,Phoebe,147,2004
40,Brooke,144,2004
41,Imogen,143,2004
42,Laura,139,2004
43,Bianca,135,2004
44,Natalie,135,2004
45,Kayla,134,2004
46,Sienna,132,2004
47,Amber,129,2004
48,Ashley,129,2004
49,Stephanie,128,2004
50,Gabrielle,127,2004
51,Angelina,126,2004
52,Mikayla,126,2004
53,Claudia,125,2004
54,Brianna,122,2004
55,Rachel,122,2004
56,Mackenzie,121,2004
57,Ava,120,2004
58,Anna,119,2004
59,Taylah,117,2004
60,Isabelle,116,2004
61,Natasha,113,2004
62,Tara,111,2004
63,Kate,110,2004
64,Alexandra,109,2004
65,Eliza,109,2004
66,Erin,109,2004
67,Ashleigh,108,2004
68,Paris,105,2004
69,Abby,98,2004
70,Jorja,98,2004
71,Abigail,96,2004
72,Claire,96,2004
73,Ellie,96,2004
74,Maya,96,2004
75,Kiara,94,2004
76,Rebecca,93,2004
77,Taylor,92,2004
78,Tayla,91,2004
79,Annabelle,90,2004
80,Ebony,90,2004
81,Matilda,89,2004
82,Victoria,88,2004
83,Alana,86,2004
84,Zara,86,2004
85,Kaitlyn,85,2004
86,Lilly,85,2004
87,Jordan,84,2004
88,Alicia,81,2004
89,Caitlyn,79,2004
90,Sofia,79,2004
91,Megan,78,2004
92,Tiana,77,2004
93,Scarlett,76,2004
94,Courtney,75,2004
95,Layla,75,2004
96,Madeline,75,2004
97,Monique,74,2004
98,Bella,73,2004
99,Gemma,73,2004
100,Bethany,72,2004
1,Emily,695,2003
2,Jessica,592,2003
3,Chloe,551,2003
4,Olivia,551,2003
5,Isabella,482,2003
6,Sarah,453,2003
7,Emma,421,2003
8,Georgia,418,2003
9,Ella,411,2003
10,Grace,408,2003
11,Sophie,406,2003
12,Charlotte,396,2003
13,Hannah,381,2003
14,Mia,324,2003
15,Zoe,303,2003
16,Lily,301,2003
17,Jasmine,270,2003
18,Hayley,266,2003
19,Holly,242,2003
20,Amelia,231,2003
21,Jade,228,2003
22,Caitlin,224,2003
23,Ruby,224,2003
24,Maddison,215,2003
25,Madison,210,2003
26,Lara,208,2003
27,Amy,204,2003
28,Lauren,203,2003
29,Lucy,203,2003
30,Chelsea,190,2003
31,Alyssa,186,2003
32,Elizabeth,183,2003
33,Paige,183,2003
34,Samantha,176,2003
35,Brooke,163,2003
36,Stephanie,162,2003
37,Laura,160,2003
38,Claudia,159,2003
39,Alexandra,158,2003
40,Imogen,154,2003
41,Sophia,154,2003
42,Abbey,149,2003
43,Tahlia,149,2003
44,Rachel,143,2003
45,Bianca,140,2003
46,Brianna,140,2003
47,Ashleigh,137,2003
48,Ashley,137,2003
49,Natalie,137,2003
50,Erin,135,2003
51,Tara,134,2003
52,Isabelle,131,2003
53,Kayla,129,2003
54,Molly,129,2003
55,Courtney,126,2003
56,Natasha,126,2003
57,Claire,124,2003
58,Paris,122,2003
59,Phoebe,122,2003
60,Anna,117,2003
61,Gabrielle,114,2003
62,Ebony,113,2003
63,Rebecca,111,2003
64,Amber,108,2003
65,Monique,107,2003
66,Angelina,101,2003
67,Mikayla,101,2003
68,Taylah,101,2003
69,Kate,100,2003
70,Eliza,99,2003
71,Gemma,99,2003
72,Annabelle,98,2003
73,Victoria,98,2003
74,Maya,96,2003
75,Alana,95,2003
76,Mackenzie,95,2003
77,Kiara,94,2003
78,Madeleine,94,2003
79,Angela,91,2003
80,Ava,91,2003
81,Jorja,91,2003
82,Tiana,91,2003
83,Jacinta,90,2003
84,Jordan,90,2003
85,Tayla,90,2003
86,Ellie,88,2003
87,Jemma,88,2003
88,Jennifer,88,2003
89,Madeline,87,2003
90,Kaitlyn,85,2003
91,Sienna,84,2003
92,Lillian,82,2003
93,Lilly,82,2003
94,Taylor,82,2003
95,Abigail,78,2003
96,Bethany,78,2003
97,Bronte,78,2003
98,Alicia,77,2003
99,Caitlyn,76,2003
100,Christina,75,2003
1,Emily,675,2002
2,Jessica,633,2002
3,Chloe,578,2002
4,Isabella,503,2002
5,Sarah,478,2002
6,Olivia,474,2002
7,Sophie,463,2002
8,Georgia,453,2002
9,Hannah,405,2002
10,Grace,404,2002
11,Ella,383,2002
12,Emma,341,2002
13,Jasmine,328,2002
14,Charlotte,315,2002
15,Caitlin,292,2002
16,Lauren,264,2002
17,Jade,259,2002
18,Amy,246,2002
19,Zoe,243,2002
20,Maddison,230,2002
21,Mia,228,2002
22,Holly,221,2002
23,Lily,220,2002
24,Madison,217,2002
25,Lara,215,2002
26,Hayley,212,2002
27,Samantha,210,2002
28,Chelsea,204,2002
29,Alyssa,203,2002
30,Ruby,194,2002
31,Lucy,191,2002
32,Laura,190,2002
33,Amelia,182,2002
34,Stephanie,182,2002
35,Alexandra,171,2002
36,Elizabeth,169,2002
37,Abbey,166,2002
38,Kayla,163,2002
39,Claudia,159,2002
40,Brooke,155,2002
41,Brianna,153,2002
42,Natalie,153,2002
43,Paige,151,2002
44,Rebecca,150,2002
45,Ashley,146,2002
46,Phoebe,145,2002
47,Tahlia,145,2002
48,Courtney,142,2002
49,Gabrielle,142,2002
50,Anna,141,2002
51,Taylah,141,2002
52,Ashleigh,138,2002
53,Erin,137,2002
54,Bianca,136,2002
55,Sophia,136,2002
56,Ebony,135,2002
57,Tara,131,2002
58,Tayla,130,2002
59,Amber,129,2002
60,Isabelle,127,2002
61,Natasha,127,2002
62,Molly,126,2002
63,Kate,124,2002
64,Mikayla,122,2002
65,Rachel,122,2002
66,Kiara,118,2002
67,Alicia,117,2002
68,Taylor,117,2002
69,Madeline,115,2002
70,Monique,113,2002
71,Angela,104,2002
72,Mackenzie,103,2002
73,Madeleine,103,2002
74,Victoria,103,2002
75,Claire,102,2002
76,Danielle,102,2002
77,Tiana,102,2002
78,Imogen,101,2002
79,Abby,99,2002
80,Alana,98,2002
81,Katie,97,2002
82,Jordan,95,2002
83,Julia,94,2002
84,Shakira,93,2002
85,Jemma,91,2002
86,Paris,91,2002
87,Maya,87,2002
88,Bethany,85,2002
89,Kaitlyn,84,2002
90,Abigail,83,2002
91,Jennifer,82,2002
92,Annabelle,81,2002
93,Eliza,80,2002
94,Nicole,79,2002
95,Alice,78,2002
96,Gemma,76,2002
97,Caitlyn,74,2002
98,Ellie,73,2002
99,Megan,73,2002
100,Leah,72,2002
1,Emily,747,2001
2,Jessica,727,2001
3,Chloe,604,2001
4,Sarah,561,2001
5,Isabella,483,2001
6,Olivia,472,2001
7,Georgia,460,2001
8,Hannah,434,2001
9,Sophie,432,2001
10,Emma,425,2001
11,Grace,398,2001
12,Caitlin,325,2001
13,Jasmine,310,2001
14,Zoe,283,2001
15,Amy,277,2001
16,Charlotte,276,2001
17,Lauren,273,2001
18,Samantha,261,2001
19,Ella,257,2001
20,Madison,250,2001
21,Jade,235,2001
22,Maddison,232,2001
23,Lily,213,2001
24,Lucy,205,2001
25,Holly,204,2001
26,Ruby,204,2001
27,Mia,202,2001
28,Brooke,195,2001
29,Laura,182,2001
30,Chelsea,181,2001
31,Hayley,179,2001
32,Natasha,178,2001
33,Rebecca,176,2001
34,Amelia,175,2001
35,Elizabeth,175,2001
36,Stephanie,174,2001
37,Courtney,166,2001
38,Kayla,166,2001
39,Amber,164,2001
40,Kate,161,2001
41,Lara,160,2001
42,Claudia,159,2001
43,Natalie,153,2001
44,Erin,152,2001
45,Taylah,152,2001
46,Taylor,152,2001
47,Alexandra,150,2001
48,Alyssa,149,2001
49,Rachel,146,2001
50,Ashleigh,143,2001
51,Tara,140,2001
52,Isabelle,137,2001
53,Abbey,134,2001
54,Anna,132,2001
55,Tahlia,131,2001
56,Brianna,129,2001
57,Phoebe,129,2001
58,Bianca,126,2001
59,Gabrielle,125,2001
60,Kiara,125,2001
61,Madeline,123,2001
62,Tayla,123,2001
63,Ashley,120,2001
64,Ebony,120,2001
65,Claire,119,2001
66,Monique,119,2001
67,Molly,118,2001
68,Jennifer,108,2001
69,Sophia,106,2001
70,Gemma,104,2001
71,Megan,104,2001
72,Angela,103,2001
73,Mikayla,103,2001
74,Victoria,102,2001
75,Bethany,100,2001
76,Paige,100,2001
77,Madeleine,99,2001
78,Julia,98,2001
79,Mackenzie,92,2001
80,Alicia,91,2001
81,Kaitlyn,91,2001
82,Leah,91,2001
83,Paris,90,2001
84,Jasmin,89,2001
85,Abby,88,2001
86,Tiana,88,2001
87,Jemma,85,2001
88,Danielle,84,2001
89,Eliza,84,2001
90,Imogen,83,2001
91,Caitlyn,81,2001
92,Maya,81,2001
93,Vanessa,81,2001
94,Zara,81,2001
95,Nicole,80,2001
96,Annabelle,78,2001
97,Katie,77,2001
98,Alice,76,2001
99,Christina,76,2001
100,Rachael,76,2001
1,Jessica,784,2000
2,Emily,741,2000
3,Sarah,629,2000
4,Georgia,575,2000
5,Olivia,524,2000
6,Chloe,496,2000
7,Emma,461,2000
8,Sophie,449,2000
9,Isabella,426,2000
10,Hannah,417,2000
11,Caitlin,360,2000
12,Grace,318,2000
13,Samantha,309,2000
14,Amy,284,2000
15,Jasmine,281,2000
16,Lauren,273,2000
17,Zoe,261,2000
18,Madison,255,2000
19,Maddison,250,2000
20,Brooke,243,2000
21,Rebecca,237,2000
22,Laura,236,2000
23,Courtney,232,2000
24,Jade,227,2000
25,Chelsea,223,2000
26,Charlotte,210,2000
27,Stephanie,205,2000
28,Hayley,201,2000
29,Ella,200,2000
30,Natasha,198,2000
31,Elizabeth,189,2000
32,Alexandra,187,2000
33,Rachel,187,2000
34,Taylor,182,2000
35,Lucy,180,2000
36,Lily,176,2000
37,Holly,169,2000
38,Ashleigh,168,2000
39,Gabrielle,166,2000
40,Kate,166,2000
41,Anna,165,2000
42,Brianna,164,2000
43,Abbey,163,2000
44,Natalie,162,2000
45,Amelia,161,2000
46,Claudia,161,2000
47,Bianca,157,2000
48,Amber,151,2000
49,Tayla,150,2000
50,Ruby,148,2000
51,Brittany,147,2000
52,Ashley,145,2000
53,Monique,143,2000
54,Molly,142,2000
55,Madeline,139,2000
56,Kayla,136,2000
57,Taylah,136,2000
58,Erin,135,2000
59,Isabelle,135,2000
60,Phoebe,135,2000
61,Tahlia,134,2000
62,Alyssa,133,2000
63,Jennifer,128,2000
64,Kiara,127,2000
65,Claire,124,2000
66,Ebony,122,2000
67,Sophia,122,2000
68,Mia,121,2000
69,Tara,120,2000
70,Julia,119,2000
71,Eliza,117,2000
72,Lara,117,2000
73,Victoria,114,2000
74,Paige,113,2000
75,Madeleine,107,2000
76,Abby,105,2000
77,Megan,102,2000
78,Nicole,98,2000
79,Gemma,97,2000
80,Angela,96,2000
81,Katherine,96,2000
82,Kaitlyn,95,2000
83,Katie,94,2000
84,Mikayla,92,2000
85,Michelle,88,2000
86,Bethany,87,2000
87,Britney,87,2000
88,Breanna,85,2000
89,Katelyn,84,2000
90,Catherine,83,2000
91,Danielle,83,2000
92,Melissa,83,2000
93,Vanessa,83,2000
94,Rachael,81,2000
95,Jordan,80,2000
96,Tiana,80,2000
97,Caitlyn,79,2000
98,Sara,79,2000
99,Alicia,78,2000
100,Annabelle,78,2000
1,Emily,862,1999
2,Jessica,759,1999
3,Sarah,697,1999
4,Chloe,594,1999
5,Olivia,573,1999
6,Georgia,532,1999
7,Emma,480,1999
8,Isabella,401,1999
9,Sophie,386,1999
10,Hannah,378,1999
11,Samantha,337,1999
12,Lauren,321,1999
13,Grace,319,1999
14,Caitlin,314,1999
15,Amy,280,1999
16,Brooke,279,1999
17,Maddison,264,1999
18,Rebecca,261,1999
19,Courtney,259,1999
20,Jasmine,258,1999
21,Laura,258,1999
22,Alexandra,232,1999
23,Chelsea,226,1999
24,Zoe,226,1999
25,Rachel,220,1999
26,Brittany,216,1999
27,Jade,214,1999
28,Stephanie,213,1999
29,Natasha,207,1999
30,Taylor,205,1999
31,Hayley,193,1999
32,Gabrielle,189,1999
33,Elizabeth,188,1999
34,Ashleigh,186,1999
35,Brianna,183,1999
36,Lucy,181,1999
37,Natalie,181,1999
38,Kate,179,1999
39,Charlotte,168,1999
40,Claudia,168,1999
41,Madison,163,1999
42,Lily,157,1999
43,Amelia,156,1999
44,Kayla,153,1999
45,Holly,149,1999
46,Amber,148,1999
47,Ruby,148,1999
48,Madeleine,146,1999
49,Erin,143,1999
50,Kiara,141,1999
51,Tayla,141,1999
52,Ella,134,1999
53,Madeline,132,1999
54,Monique,132,1999
55,Bianca,130,1999
56,Claire,130,1999
57,Taylah,129,1999
58,Anna,128,1999
59,Tahlia,128,1999
60,Paige,127,1999
61,Ashley,126,1999
62,Isabelle,125,1999
63,Victoria,125,1999
64,Nicole,124,1999
65,Tara,122,1999
66,Lara,116,1999
67,Abbey,115,1999
68,Alyssa,115,1999
69,Eliza,113,1999
70,Julia,112,1999
71,Danielle,111,1999
72,Megan,110,1999
73,Mia,110,1999
74,Ebony,109,1999
75,Michelle,109,1999
76,Mikayla,107,1999
77,Angela,106,1999
78,Molly,105,1999
79,Melissa,104,1999
80,Shania,102,1999
81,Jennifer,100,1999
82,Phoebe,99,1999
83,Sophia,97,1999
84,Amanda,95,1999
85,Rachael,95,1999
86,Bethany,92,1999
87,Kaitlyn,91,1999
88,Vanessa,91,1999
89,Britney,90,1999
90,Cassandra,90,1999
91,Katelyn,90,1999
92,Rhiannon,89,1999
93,Alicia,88,1999
94,Caitlyn,88,1999
95,Katie,88,1999
96,Abby,85,1999
97,Breanna,84,1999
98,Paris,81,1999
99,Bronte,80,1999
100,Casey,80,1999
1,Emily,799,1998
2,Jessica,778,1998
3,Sarah,645,1998
4,Chloe,575,1998
5,Emma,537,1998
6,Georgia,460,1998
7,Olivia,408,1998
8,Samantha,404,1998
9,Isabella,348,1998
10,Caitlin,341,1998
11,Hannah,328,1998
12,Courtney,323,1998
13,Maddison,308,1998
14,Brooke,305,1998
15,Sophie,298,1998
16,Amy,296,1998
17,Grace,296,1998
18,Rebecca,291,1998
19,Lauren,279,1998
20,Laura,255,1998
21,Taylor,250,1998
22,Jasmine,249,1998
23,Zoe,242,1998
24,Rachel,238,1998
25,Stephanie,238,1998
26,Alexandra,226,1998
27,Jade,223,1998
28,Natasha,223,1998
29,Chelsea,217,1998
30,Natalie,207,1998
31,Ashleigh,204,1998
32,Gabrielle,198,1998
33,Kate,196,1998
34,Brittany,192,1998
35,Madison,189,1998
36,Elizabeth,181,1998
37,Claudia,180,1998
38,Madeline,180,1998
39,Tayla,177,1998
40,Brianna,174,1998
41,Hayley,167,1998
42,Bianca,166,1998
43,Madeleine,162,1998
44,Lucy,158,1998
45,Erin,156,1998
46,Monique,152,1998
47,Ashley,151,1998
48,Kayla,151,1998
49,Taylah,151,1998
50,Shannon,148,1998
51,Amelia,147,1998
52,Claire,146,1998
53,Holly,144,1998
54,Charlotte,141,1998
55,Abbey,140,1998
